GENDER,AGE,NETMONTHLYINCOME,Credit_Score,num_times_delinquent
M,47,20000.0,698,20
M,21,30000.0,677,8
M,22,28000.0,668,0
M,26,17500.0,646,0
M,32,28000.0,693,0
M,50,20000.0,685,0
M,24,47000.0,663,8
M,32,18000.0,680,0
F,26,18500.0,707,0
M,27,23000.0,692,0
M,39,60000.0,677,0
M,40,20000.0,680,2
M,36,20000.0,691,4
M,33,25000.0,675,0
F,33,12500.0,695,0
M,29,22000.0,652,9
M,40,20000.0,689,2
M,31,16000.0,650,1
M,26,30000.0,655,0
M,30,34000.0,682,0
M,45,38000.0,732,1
M,35,28000.0,672,0
M,47,47000.0,651,0
F,26,25000.0,656,1
F,27,22000.0,685,0
M,22,22000.0,626,0
M,23,12000.0,697,0
M,26,21500.0,698,0
M,31,10000.0,678,0
M,27,19500.0,694,4
M,32,25000.0,710,18
F,31,12000.0,681,0
M,30,18000.0,701,0
M,38,15000.0,686,0
M,44,26000.0,675,0
M,25,30000.0,681,1
M,47,23000.0,623,14
M,31,12000.0,689,0
M,50,41000.0,702,0
M,21,13000.0,662,1
M,46,28000.0,722,2
M,37,25000.0,693,0
M,40,12000.0,695,1
M,31,11000.0,694,0
M,59,55000.0,702,0
M,47,18500.0,709,0
M,27,15000.0,673,0
M,29,29000.0,700,0
M,33,13000.0,673,3
F,34,30000.0,656,4
M,22,20000.0,668,0
M,25,15000.0,688,0
M,33,22000.0,637,4
M,34,28000.0,654,2
F,36,18000.0,692,0
M,24,35000.0,678,0
M,51,25000.0,669,15
F,46,47000.0,706,0
M,31,24500.0,665,1
M,30,20000.0,686,0
M,32,33000.0,664,0
M,25,10000.0,664,0
M,40,16000.0,669,0
M,25,30000.0,667,1
M,59,15000.0,678,10
M,32,26000.0,650,12
M,32,28000.0,668,0
M,49,58845.0,680,0
M,29,35000.0,661,11
M,45,13000.0,673,1
M,41,25000.0,674,0
M,31,22500.0,676,0
M,45,20000.0,675,0
F,25,28000.0,646,1
M,25,3500.0,644,0
F,23,10000.0,663,0
F,47,20000.0,717,0
M,27,29000.0,659,0
M,27,11032.0,674,0
M,29,40000.0,691,0
M,28,37000.0,691,0
M,21,16000.0,692,0
F,35,26000.0,678,0
M,32,40000.0,670,0
M,28,18000.0,692,0
M,39,12000.0,731,0
F,52,25000.0,720,0
M,44,28000.0,638,1
F,40,27000.0,683,0
M,47,35000.0,712,5
M,44,23000.0,703,0
M,49,14000.0,736,0
M,46,40000.0,698,0
M,33,20000.0,679,0
M,43,18000.0,690,0
M,34,20000.0,676,0
M,25,20000.0,636,1
M,28,20000.0,662,0
M,34,25000.0,698,0
M,39,26000.0,704,0
F,41,60000.0,690,0
M,45,40000.0,682,1
M,38,24000.0,656,0
M,33,21000.0,667,1
M,46,21000.0,694,0
M,45,20000.0,650,3
M,35,16000.0,695,14
M,36,13000.0,691,2
F,33,50000.0,698,0
M,31,20000.0,705,24
M,37,25000.0,655,0
M,42,14000.0,693,0
M,22,30000.0,679,0
M,22,19000.0,678,0
M,29,18000.0,695,0
M,23,27500.0,681,0
M,22,23000.0,669,0
M,27,14500.0,683,0
M,22,20000.0,690,0
M,22,10000.0,694,0
M,26,15000.0,663,0
M,40,25000.0,669,0
M,41,35000.0,680,0
M,34,16000.0,689,0
M,27,21000.0,673,0
M,31,35000.0,705,0
M,23,35000.0,682,0
M,24,25000.0,693,0
M,24,42700.0,680,0
M,26,40000.0,667,0
M,37,30000.0,682,0
M,47,18500.0,686,0
M,21,16000.0,622,0
F,33,10000.0,701,0
M,23,20000.0,681,0
M,29,15000.0,675,11
M,33,10000.0,701,11
M,38,18000.0,684,0
M,37,20000.0,704,0
M,28,45000.0,696,0
M,22,18000.0,673,0
M,24,25000.0,696,0
M,26,15000.0,674,9
F,46,35000.0,692,0
M,47,25000.0,688,0
M,34,25000.0,677,13
M,58,64000.0,749,0
M,30,21500.0,654,2
M,31,20000.0,690,7
M,29,15000.0,677,0
M,40,40000.0,689,1
M,35,15000.0,705,0
M,56,14000.0,680,0
M,25,22000.0,666,0
M,31,25000.0,696,0
M,37,20000.0,718,0
M,36,24500.0,706,1
M,40,18000.0,686,1
M,31,22500.0,678,0
M,47,18500.0,666,1
M,31,25000.0,669,0
F,57,30000.0,674,0
M,41,14000.0,726,0
M,27,20000.0,660,1
F,44,23500.0,701,0
M,41,10200.0,698,0
M,28,22000.0,678,0
M,53,18000.0,695,6
M,26,32500.0,680,0
M,30,15000.0,686,0
M,41,26000.0,653,18
M,36,16000.0,689,0
M,42,47000.0,680,0
M,26,15500.0,687,0
F,31,15000.0,704,0
M,29,20000.0,685,0
M,25,11000.0,684,0
M,27,22000.0,651,0
M,26,15381.0,679,0
M,35,25000.0,697,0
M,40,45800.0,676,0
M,52,39999.0,661,16
M,55,27000.0,735,0
M,39,25000.0,678,0
M,33,35000.0,684,0
M,41,33000.0,702,0
M,27,20000.0,679,0
F,30,42000.0,701,0
M,24,20000.0,684,0
M,30,22500.0,690,0
M,34,20000.0,699,5
M,30,20000.0,682,16
M,46,32000.0,691,0
M,49,40000.0,676,0
M,27,18000.0,669,0
M,40,15000.0,701,0
M,49,22000.0,682,0
M,33,25000.0,652,0
M,47,16000.0,716,0
M,50,13500.0,659,0
M,26,45000.0,686,0
M,27,8.0,680,0
M,49,25000.0,650,1
M,28,56000.0,689,0
M,28,17000.0,667,6
M,21,20000.0,682,0
M,49,25000.0,657,5
M,36,19100.0,683,0
M,39,20000.0,688,0
M,41,40000.0,712,19
M,34,31500.0,681,0
M,28,23000.0,672,0
M,29,25000.0,674,0
M,24,40000.0,679,19
M,36,35000.0,673,1
M,24,30000.0,642,0
M,42,33000.0,666,1
M,30,40000.0,692,0
F,53,25000.0,674,0
M,41,70000.0,713,0
F,45,16500.0,678,0
F,29,21000.0,691,0
M,35,40000.0,658,4
M,34,70000.0,644,0
M,30,37000.0,673,0
M,37,18900.0,692,2
M,21,30000.0,665,0
M,28,25000.0,668,1
M,36,25000.0,671,2
M,26,18000.0,684,0
M,22,12000.0,686,0
M,27,50000.0,674,0
M,25,45000.0,670,0
M,31,17000.0,676,7
M,30,20000.0,684,0
M,42,35000.0,655,6
M,21,28000.0,690,0
M,26,13000.0,677,4
F,38,50000.0,684,1
M,34,16000.0,710,0
M,25,55000.0,679,0
M,35,25000.0,689,0
F,59,15000.0,691,0
M,49,30000.0,682,0
F,24,38000.0,654,0
F,35,19000.0,670,0
M,30,20000.0,684,0
M,28,14000.0,639,11
M,31,15000.0,688,0
M,34,25000.0,652,1
M,37,21000.0,686,0
M,30,28000.0,657,2
F,35,40000.0,689,0
M,45,25000.0,717,6
M,24,12500.0,672,0
M,36,28000.0,689,0
M,34,35000.0,661,0
M,21,18000.0,684,0
M,27,27000.0,650,0
M,32,12000.0,698,0
M,35,5500.0,696,3
M,32,25000.0,645,2
M,35,14500.0,710,0
M,43,20000.0,670,10
M,35,30000.0,654,0
M,28,37000.0,659,10
M,29,23000.0,668,0
F,33,12500.0,680,0
M,42,35000.0,696,7
M,46,22000.0,684,0
M,23,18000.0,649,0
M,25,30000.0,659,0
F,25,13000.0,662,1
M,29,43000.0,698,0
M,38,15000.0,724,1
F,39,12000.0,707,0
M,32,19000.0,669,0
M,28,28000.0,664,3
F,46,10000.0,727,0
M,31,14000.0,682,0
M,40,40000.0,677,0
M,26,15000.0,686,1
M,25,25000.0,659,5
M,35,12000.0,709,0
M,28,15000.0,658,4
F,31,25000.0,686,0
M,55,25000.0,712,4
M,30,40000.0,674,15
M,34,24000.0,708,0
M,36,16000.0,697,22
M,39,16000.0,679,3
M,37,20000.0,683,0
M,37,13000.0,685,4
M,50,15000.0,680,0
F,35,18000.0,671,0
M,32,16000.0,678,0
M,58,15000.0,666,0
M,52,30000.0,664,0
F,38,25000.0,666,0
M,49,52000.0,687,0
M,39,55000.0,688,0
F,44,19000.0,671,1
F,27,25000.0,691,0
M,35,16800.0,703,0
M,23,20000.0,673,0
M,42,25000.0,660,2
M,33,26500.0,652,0
M,27,25000.0,713,0
M,23,12000.0,688,0
M,28,12000.0,677,0
F,55,28000.0,694,0
M,40,1200.0,681,0
F,24,12000.0,668,1
M,28,24000.0,685,0
M,52,16500.0,686,2
M,28,18500.0,678,1
M,23,13000.0,671,0
M,27,40000.0,688,0
M,23,18000.0,663,0
M,45,13357.0,667,0
M,53,20000.0,673,0
M,28,17000.0,695,0
M,29,18000.0,682,0
M,27,19500.0,674,0
M,53,25000.0,724,10
F,29,14200.0,661,6
M,44,25000.0,685,0
M,32,63500.0,694,0
M,22,35000.0,675,0
M,40,18000.0,677,0
M,48,23000.0,696,0
M,35,18000.0,681,0
M,33,22000.0,669,14
M,26,17000.0,642,2
M,35,48000.0,660,1
M,42,18000.0,684,0
M,37,32500.0,694,0
M,36,30000.0,690,0
M,23,18000.0,672,0
M,30,25000.0,679,0
M,28,25000.0,677,0
M,24,19500.0,670,0
M,32,25000.0,710,0
M,38,18000.0,684,0
M,37,40000.0,681,0
M,27,25000.0,683,0
F,30,25000.0,662,0
M,39,20000.0,690,0
M,40,15000.0,682,0
M,56,43000.0,679,14
F,34,36000.0,682,0
M,42,18000.0,689,0
F,40,16000.0,691,0
M,28,18000.0,675,1
M,47,30000.0,689,0
M,42,50000.0,707,0
M,25,18250.0,699,0
M,29,29000.0,697,0
M,51,28700.0,704,1
M,25,12000.0,673,0
M,36,12000.0,695,0
M,27,28000.0,664,0
M,25,25000.0,648,0
M,45,35000.0,683,0
M,34,32000.0,691,0
M,28,19000.0,676,0
M,25,15200.0,674,0
M,28,30000.0,663,6
M,24,16500.0,676,0
M,45,43000.0,743,3
M,31,31500.0,693,0
M,33,80000.0,676,0
M,33,12500.0,659,0
M,28,20000.0,674,0
M,32,20000.0,676,0
M,43,18000.0,699,0
M,32,16000.0,776,0
M,27,40000.0,709,0
M,34,34000.0,679,1
M,24,43500.0,679,0
M,29,17000.0,682,0
M,35,30000.0,685,1
M,33,12000.0,689,0
M,27,18000.0,698,0
M,33,20000.0,673,0
M,26,15000.0,681,0
M,24,11000.0,681,1
M,24,12000.0,670,0
M,32,30000.0,690,0
M,39,16000.0,691,0
M,36,50000.0,685,0
M,30,26000.0,701,0
M,46,14000.0,679,0
M,41,20000.0,674,0
F,34,20000.0,676,0
M,42,35000.0,665,9
M,28,32500.0,713,0
M,35,25000.0,666,2
M,28,10000.0,666,0
F,24,12350.0,689,0
M,45,10000.0,689,0
M,26,32000.0,675,0
M,53,20000.0,675,0
M,26,15000.0,700,0
M,37,22000.0,679,4
M,40,18000.0,672,0
M,26,25000.0,665,5
M,39,21000.0,703,0
M,30,38500.0,667,0
M,45,32500.0,745,0
M,32,25000.0,682,0
M,25,25000.0,710,0
M,24,25000.0,678,0
M,41,23000.0,662,1
M,23,35000.0,652,0
M,30,100000.0,713,3
M,26,22000.0,700,0
M,22,16500.0,676,0
M,24,40000.0,647,0
M,49,40000.0,708,0
M,22,8000.0,701,0
M,49,35000.0,700,0
M,27,10000.0,685,0
F,32,10000.0,690,0
M,25,11000.0,687,0
M,25,18000.0,673,0
M,29,35000.0,666,0
M,28,28000.0,676,15
M,32,20000.0,686,0
M,25,22300.0,688,0
M,53,45000.0,709,1
M,47,35000.0,699,0
M,57,85000.0,666,3
M,40,20000.0,666,0
M,52,36000.0,713,0
M,37,30000.0,691,0
M,38,25000.0,654,0
M,29,28000.0,674,0
M,32,12500.0,671,1
M,30,35000.0,669,0
M,21,15000.0,687,0
M,23,16000.0,665,0
M,32,28000.0,682,0
M,30,20000.0,659,4
F,27,11000.0,709,0
M,34,60000.0,683,0
F,42,45000.0,658,0
M,41,42000.0,748,3
M,27,18000.0,650,18
M,51,29000.0,672,0
M,52,25000.0,675,0
M,35,8800.0,686,0
M,29,60000.0,674,0
M,40,35000.0,689,0
M,38,20500.0,664,0
M,41,45000.0,698,0
M,29,22000.0,687,0
M,58,17000.0,692,1
M,31,25000.0,658,0
M,40,30000.0,683,9
M,33,20000.0,689,1
M,24,30000.0,678,11
M,49,30000.0,672,0
M,34,25000.0,668,0
M,21,12748.0,670,0
F,28,45000.0,658,0
M,44,28000.0,676,0
M,36,25000.0,690,0
M,26,17000.0,677,1
M,36,12000.0,622,0
M,46,10000.0,664,0
M,48,20000.0,686,23
M,36,17000.0,650,2
F,49,30000.0,697,0
F,36,12000.0,694,0
F,60,15000.0,666,0
M,22,15000.0,665,0
F,32,75000.0,636,2
M,23,16000.0,633,0
M,24,25000.0,674,5
M,22,12000.0,697,0
M,38,17500.0,671,1
M,27,30000.0,685,2
M,38,25000.0,660,2
M,29,45000.0,677,19
M,31,12000.0,708,1
M,25,13500.0,677,0
M,29,17500.0,669,0
M,36,50000.0,674,2
M,41,26000.0,671,4
M,36,15000.0,663,0
M,38,20000.0,707,1
M,24,18000.0,677,2
M,32,18000.0,679,0
F,39,30000.0,736,0
M,34,30000.0,674,0
M,27,17000.0,635,1
M,32,15000.0,686,9
M,48,15000.0,689,0
M,32,25000.0,645,0
M,45,20000.0,670,0
M,29,30000.0,644,1
F,42,25000.0,696,0
F,30,26500.0,675,1
M,21,13000.0,687,0
M,22,21000.0,668,1
M,36,18600.0,661,2
M,30,25000.0,642,0
F,21,36000.0,673,0
M,28,19540.0,706,1
M,34,22000.0,648,1
M,25,22000.0,675,0
M,28,23000.0,675,0
M,34,13000.0,626,1
M,33,31000.0,683,3
M,63,18500.0,700,0
M,34,40000.0,665,0
M,31,12500.0,683,0
M,47,35000.0,651,6
F,38,26000.0,702,0
F,38,12000.0,690,0
M,30,25000.0,673,0
M,33,25000.0,670,0
F,28,18000.0,670,0
M,33,50000.0,687,0
F,39,15000.0,669,0
M,26,13000.0,685,0
M,31,54000.0,671,2
M,34,20000.0,706,0
M,24,18500.0,679,0
M,28,25000.0,666,1
M,25,31000.0,686,0
M,34,65000.0,671,9
M,33,30000.0,690,0
M,28,45000.0,658,0
M,28,20000.0,672,0
M,40,37000.0,695,0
M,50,30000.0,713,0
M,29,41000.0,674,0
M,36,23890.0,698,0
M,44,35000.0,689,7
M,26,18000.0,668,1
M,29,22300.0,690,1
M,37,18000.0,695,0
M,29,40000.0,671,0
M,33,32000.0,681,10
F,32,18000.0,675,1
M,26,16500.0,705,6
F,38,15000.0,682,0
M,32,25000.0,698,0
M,23,16000.0,655,1
F,38,18000.0,671,0
M,40,25000.0,689,0
M,42,35000.0,679,0
M,46,25000.0,691,0
M,23,25000.0,683,0
M,34,70000.0,650,0
M,28,19800.0,682,0
M,41,45000.0,707,0
M,22,30000.0,673,0
M,29,20000.0,623,0
F,37,19000.0,669,7
M,23,18000.0,675,6
M,23,20000.0,668,0
M,26,13000.0,667,0
M,57,40000.0,682,0
M,40,37000.0,674,0
M,39,12000.0,647,1
F,32,24000.0,688,0
F,24,13000.0,670,2
M,41,33000.0,709,18
M,44,42000.0,664,0
M,26,15000.0,681,0
M,36,17000.0,683,0
M,24,15000.0,669,5
M,35,15000.0,683,0
M,45,32500.0,714,10
M,25,25000.0,690,0
M,30,33000.0,675,1
M,58,16000.0,682,0
M,26,27000.0,682,0
M,25,14000.0,709,0
M,33,24000.0,669,0
M,30,42000.0,665,0
M,45,17100.0,675,0
F,35,30000.0,681,0
M,26,14000.0,669,1
M,21,18000.0,647,0
M,26,80000.0,674,0
M,25,20000.0,643,0
F,48,40000.0,673,0
M,32,12000.0,679,0
M,55,24000.0,697,1
M,50,54000.0,670,0
M,22,10000.0,681,0
M,31,40000.0,687,0
M,39,30000.0,691,2
M,43,20000.0,687,0
M,32,18000.0,686,0
M,45,30000.0,682,0
M,36,50000.0,686,0
M,38,24000.0,692,0
M,44,35000.0,695,0
M,32,25000.0,677,10
M,41,20000.0,679,0
M,23,12000.0,683,0
M,21,11000.0,629,0
M,30,35000.0,674,3
M,23,32500.0,679,0
M,28,22000.0,659,1
F,53,30000.0,652,0
M,21,30000.0,696,0
M,34,50000.0,669,1
M,58,40000.0,698,0
M,24,22000.0,690,0
M,32,22000.0,667,9
F,40,29000.0,681,0
M,29,20000.0,700,0
M,37,18200.0,684,0
M,54,10000.0,700,0
M,29,35000.0,676,0
M,41,25000.0,686,0
M,40,24000.0,772,2
M,34,50000.0,688,5
F,37,15000.0,676,0
M,29,40000.0,684,0
M,29,30000.0,706,0
M,33,18000.0,694,0
M,50,16000.0,655,2
M,38,20000.0,661,2
M,42,22000.0,679,0
M,43,30000.0,690,1
M,34,60000.0,686,1
M,28,15000.0,677,0
M,53,25000.0,685,0
M,21,15000.0,681,0
M,32,23568.0,673,4
M,31,40000.0,672,0
M,21,30000.0,677,0
M,25,34500.0,658,0
F,48,12000.0,708,0
M,41,23900.0,677,0
M,37,25000.0,685,0
M,41,16000.0,712,0
M,39,35000.0,665,1
M,60,25000.0,717,0
M,21,48000.0,682,0
F,39,12000.0,680,0
M,24,29000.0,674,3
M,44,16500.0,688,14
M,32,22000.0,692,0
M,39,20000.0,733,8
M,30,22000.0,673,0
M,36,21500.0,658,2
M,27,40000.0,671,10
M,51,30000.0,689,0
F,34,15000.0,659,0
M,25,35000.0,685,0
M,38,31000.0,679,0
M,32,70000.0,595,1
M,45,40000.0,733,0
M,36,20000.0,670,0
M,28,30000.0,682,6
M,44,45000.0,669,6
M,23,18000.0,650,0
M,39,40000.0,677,0
M,22,15500.0,670,2
F,26,28000.0,688,0
F,44,11000.0,690,4
M,24,18000.0,672,0
M,32,35000.0,639,0
F,23,20800.0,675,0
M,25,19000.0,689,0
M,27,15000.0,664,1
M,50,43200.0,677,0
M,24,25000.0,664,0
M,31,35000.0,649,0
M,31,28000.0,688,4
M,33,40000.0,681,0
M,23,17588.0,685,0
M,32,25000.0,697,8
M,30,18000.0,687,0
M,60,85000.0,709,0
M,28,20000.0,659,7
M,23,25000.0,667,0
M,21,19000.0,670,0
F,37,25500.0,662,12
M,33,35000.0,661,12
M,23,13500.0,672,0
M,29,30000.0,677,0
M,26,17000.0,686,0
M,34,45000.0,642,0
M,43,25000.0,683,0
M,28,15000.0,678,0
M,29,10000.0,676,0
M,50,20000.0,685,0
F,48,40000.0,689,0
M,31,18563.0,616,2
M,25,18000.0,677,0
M,41,25000.0,715,0
F,30,40000.0,686,0
M,56,20000.0,688,0
M,34,23040.0,691,0
M,24,20000.0,657,0
M,23,20000.0,657,0
M,35,19000.0,702,0
M,31,32000.0,589,0
F,21,23000.0,704,0
M,34,180000.0,687,0
M,39,28000.0,695,17
M,45,30000.0,692,0
M,26,10.0,671,0
M,25,10.0,661,1
M,24,25000.0,677,5
M,29,16000.0,673,0
M,37,20000.0,674,0
M,26,16880.0,667,0
M,32,21000.0,680,3
M,39,18500.0,677,0
M,32,28000.0,668,18
M,42,24000.0,721,0
M,24,18000.0,678,0
M,30,30000.0,681,7
M,45,35000.0,715,0
M,23,33000.0,656,0
M,38,27000.0,668,0
M,37,25000.0,711,0
M,28,21000.0,687,0
M,34,20000.0,684,0
M,27,30000.0,690,0
M,44,16000.0,694,1
M,24,21000.0,697,0
M,31,22000.0,694,1
M,43,7000.0,689,0
M,26,35000.0,678,0
M,38,70000.0,674,4
M,21,30000.0,659,0
M,26,16000.0,681,0
M,46,22000.0,682,0
M,55,25000.0,686,0
M,31,40000.0,674,0
F,51,45000.0,701,8
M,48,48000.0,707,0
M,25,30000.0,654,10
F,25,12000.0,684,0
M,36,20000.0,680,0
M,44,20000.0,661,0
M,46,30000.0,698,0
M,33,30000.0,635,58
M,33,24000.0,698,0
M,54,60000.0,711,0
M,42,80000.0,676,0
M,34,16000.0,671,0
M,51,18000.0,708,2
M,24,35000.0,683,0
M,35,15000.0,692,0
M,34,27500.0,670,0
M,28,52000.0,663,3
M,32,40000.0,682,2
M,25,25000.0,654,3
M,34,11000.0,703,0
M,25,35000.0,643,0
M,43,12000.0,688,0
M,28,37999.0,663,9
M,38,45000.0,676,0
F,46,22000.0,677,1
M,30,25000.0,669,7
M,37,10000.0,693,0
M,34,25000.0,682,0
M,47,21000.0,684,8
M,48,40000.0,722,16
M,32,50000.0,696,0
M,22,21000.0,681,0
F,40,35000.0,637,0
M,50,45000.0,691,0
M,39,15000.0,705,0
M,22,13000.0,670,0
M,47,48000.0,687,0
M,34,35000.0,710,6
M,44,35000.0,679,0
M,25,30000.0,674,0
M,28,25000.0,676,3
M,31,23000.0,704,0
M,39,16000.0,685,3
M,48,21500.0,666,3
M,31,35000.0,690,0
M,37,20000.0,707,0
M,33,22000.0,679,0
M,31,20000.0,685,0
F,39,11500.0,675,1
M,25,25000.0,660,0
M,46,39000.0,709,2
M,56,50000.0,692,0
M,27,20000.0,677,0
M,34,30000.0,674,5
M,34,20000.0,680,0
M,37,25000.0,680,0
M,36,23500.0,695,0
M,47,25000.0,713,0
M,26,20000.0,676,1
M,21,17500.0,679,0
M,34,22000.0,659,2
M,33,18000.0,687,0
F,50,17000.0,686,0
M,29,65000.0,675,0
M,30,12000.0,690,0
M,30,60000.0,676,0
M,36,50000.0,661,13
M,38,27000.0,671,0
M,27,35000.0,663,11
M,30,22500.0,671,0
M,30,21000.0,727,0
M,26,14000.0,701,0
F,22,20000.0,694,0
M,26,20000.0,691,0
M,51,25000.0,732,0
F,29,18000.0,671,0
F,42,20000.0,674,0
M,36,25000.0,681,0
M,36,35000.0,671,0
M,33,17000.0,692,1
M,59,18000.0,679,0
M,26,28000.0,679,0
M,50,16000.0,674,0
M,32,26500.0,652,4
M,55,15000.0,720,4
M,35,65000.0,680,0
M,44,35000.0,687,0
F,31,12435.0,668,6
M,33,73000.0,694,0
M,50,20000.0,688,1
M,54,36500.0,686,0
M,33,20000.0,683,7
M,41,14500.0,711,0
M,44,3000.0,629,3
M,44,30000.0,702,0
M,30,45000.0,647,1
M,38,15000.0,673,0
M,37,17000.0,700,0
M,50,28200.0,674,0
M,34,25000.0,686,0
M,23,25000.0,654,0
M,47,30000.0,649,2
M,45,22716.0,705,0
M,29,23000.0,701,0
M,36,25000.0,660,0
M,36,35000.0,686,0
F,30,18000.0,694,0
M,38,13000.0,659,0
M,23,75000.0,675,0
M,25,8500.0,675,0
M,49,10000.0,697,0
M,28,23000.0,682,0
M,21,12500.0,690,0
M,24,17000.0,671,9
M,31,25000.0,710,0
F,39,15000.0,689,0
M,41,73000.0,696,0
M,33,14500.0,714,0
M,23,25000.0,683,0
M,27,18000.0,680,1
M,59,40000.0,707,0
M,39,37500.0,707,0
M,26,38500.0,635,1
M,45,30000.0,727,0
F,33,30000.0,692,0
F,23,18000.0,670,0
F,40,26000.0,707,0
M,23,13000.0,689,0
M,29,19500.0,739,0
M,22,48754.0,670,0
M,27,35000.0,671,2
M,21,50000.0,678,0
M,40,14000.0,664,0
M,34,30000.0,678,2
M,35,12000.0,662,0
M,51,50000.0,681,0
M,45,25000.0,722,2
M,37,12000.0,678,0
M,25,35000.0,675,0
M,28,18000.0,698,0
M,44,46000.0,695,8
M,39,15000.0,712,0
M,25,24000.0,674,0
M,35,21000.0,670,6
M,23,20000.0,675,0
M,59,49000.0,698,0
M,27,2500.0,687,0
M,31,30000.0,669,0
F,23,10000.0,679,0
M,40,13000.0,656,5
F,24,31000.0,666,0
M,29,15000.0,673,1
F,40,8000.0,668,0
M,33,12000.0,676,0
M,36,80000.0,692,0
F,29,15000.0,676,0
M,45,26008.0,699,2
M,30,25000.0,675,2
M,55,20000.0,684,0
M,25,18000.0,668,0
F,44,7000.0,651,1
M,22,18000.0,663,0
M,22,15000.0,689,0
M,32,24000.0,679,0
M,39,27000.0,720,0
M,54,25000.0,715,0
M,33,15000.0,689,0
M,46,30000.0,633,0
M,43,25000.0,723,0
F,41,45000.0,690,3
M,36,25000.0,696,0
M,26,11000.0,684,0
M,40,16000.0,687,0
M,22,19000.0,664,2
M,50,33000.0,716,0
M,33,33000.0,679,0
M,30,30000.0,674,0
M,28,16000.0,666,0
F,35,14000.0,671,0
M,51,43500.0,739,0
M,29,39000.0,666,0
M,26,15000.0,697,4
M,34,30000.0,650,2
M,29,24000.0,682,0
M,25,12500.0,687,0
M,26,35000.0,677,0
F,44,17000.0,713,0
M,29,18000.0,668,0
M,30,18000.0,690,1
M,33,15000.0,667,4
M,43,19000.0,696,0
M,52,25000.0,664,0
F,27,15000.0,667,1
M,29,25000.0,626,1
M,30,30000.0,680,2
M,38,18000.0,704,0
M,51,28000.0,688,0
M,40,18000.0,719,0
M,35,40000.0,700,0
M,36,25000.0,682,0
M,34,26000.0,686,0
M,33,40000.0,689,0
M,28,20000.0,656,1
M,28,35000.0,672,0
M,27,35000.0,674,0
M,27,30000.0,686,0
M,54,30000.0,695,0
M,27,19000.0,678,0
M,31,35000.0,687,6
M,39,23000.0,651,2
M,29,25000.0,679,0
M,24,35000.0,652,1
M,42,15000.0,643,0
M,50,55000.0,678,2
M,30,12.0,657,0
M,30,33000.0,666,9
F,43,40000.0,675,0
M,39,10000.0,699,0
M,29,25000.0,677,0
M,59,20000.0,688,0
M,33,31739.0,672,0
M,33,8000.0,676,0
M,50,42000.0,710,0
M,26,28000.0,696,0
F,31,200000.0,654,0
M,29,15000.0,688,1
M,35,40000.0,691,1
F,31,18000.0,679,0
M,21,15000.0,674,0
M,45,23000.0,684,0
M,26,41000.0,660,0
M,30,24000.0,680,0
M,54,50000.0,708,3
M,22,18000.0,677,0
M,27,12500.0,688,4
M,28,12000.0,691,0
M,27,40000.0,681,0
M,22,13000.0,685,0
M,43,35000.0,723,0
M,38,30000.0,671,2
M,41,20000.0,687,0
M,38,30000.0,698,0
M,35,15000.0,675,0
M,46,30000.0,657,5
M,25,21000.0,678,0
M,38,54000.0,692,0
M,28,18000.0,649,0
M,23,28000.0,659,1
M,56,35000.0,676,0
M,55,11000.0,677,0
M,23,72500.0,644,5
M,27,22000.0,661,7
M,25,2500000.0,672,12
M,57,55000.0,698,0
M,23,30000.0,675,0
M,28,18000.0,686,0
M,27,50000.0,642,0
M,31,20000.0,672,0
F,35,15000.0,674,12
M,25,39800.0,677,0
M,41,40000.0,671,0
M,37,15000.0,684,0
M,22,25000.0,671,21
M,35,14000.0,673,0
M,54,20000.0,687,0
M,35,28000.0,706,0
M,48,28000.0,662,5
M,33,25000.0,701,0
M,38,18000.0,683,0
F,34,10000.0,684,0
M,32,35000.0,668,0
M,24,10500.0,667,5
F,36,15000.0,683,4
M,31,24000.0,698,0
F,24,20000.0,696,0
M,48,14000.0,709,0
M,30,23000.0,695,0
M,28,20000.0,677,0
M,22,30000.0,677,0
M,55,19000.0,730,0
M,22,14000.0,686,0
M,36,35000.0,665,0
M,51,20000.0,719,0
M,37,57000.0,673,8
F,34,9000.0,691,1
M,27,40000.0,670,0
M,28,30000.0,692,0
M,43,10000.0,675,3
M,34,20000.0,706,0
F,47,18000.0,663,1
F,33,15000.0,685,0
M,24,37000.0,671,0
M,21,28000.0,675,0
F,34,23000.0,666,0
M,23,15000.0,685,0
M,22,28000.0,662,0
F,34,20000.0,666,0
M,26,25000.0,647,0
M,33,30000.0,659,0
M,30,25000.0,686,0
M,38,18000.0,679,0
M,28,20000.0,690,0
F,21,20000.0,666,0
M,28,18000.0,668,3
M,24,25000.0,678,1
M,44,15000.0,667,0
M,29,25000.0,663,3
M,41,16000.0,661,7
M,23,25000.0,638,0
M,34,28000.0,669,0
M,23,50000.0,666,0
M,28,13800.0,643,0
M,26,15000.0,677,24
M,55,18000.0,689,0
M,35,45000.0,645,3
M,48,11000.0,695,8
M,23,20000.0,677,0
M,21,150000.0,683,0
F,36,19000.0,684,0
M,34,32000.0,697,0
M,39,23000.0,687,0
M,26,18000.0,675,13
M,23,35000.0,672,0
M,24,35000.0,680,1
M,31,14000.0,704,0
M,23,27000.0,688,0
M,36,20000.0,699,0
M,36,22000.0,698,7
F,28,29000.0,638,3
M,28,20000.0,666,0
M,39,25000.0,693,0
M,21,20000.0,662,1
M,22,20000.0,651,3
